input1,input2,input3,output1
1.001,1.0,1,2.001
100.0,99.999,20,3999.599534511501
100.0,1.0,20,102.02020201974588
15.319,5.635,1,20.954
2.176,1.787,1,3.963
17.165,5.627,1,22.792
60.567,37.053,1,97.62
62.145,62.058,1,124.203
36.311,33.399,1,69.71000000000001
46.821,8.151,1,54.971999999999994
72.58116667353711,4.168135937711414,13,81.42533469690152
86.40352674119984,6.430466514070157,3,100.25723500908197
11.920223290370243,6.441363328292643,15,39.94495431957796
65.37536720456059,29.519309682254217,4,165.82666680004223
10.71850499028614,5.98323616179256,2,26.024912829736603
57.50226066400799,47.72323414360322,14,573.2295869108568
60.17910914505634,11.413755167393296,4,88.23517980795373
17.414108313904915,15.916877417668797,7,181.05588917406567
95.99778453659084,85.17984760908027,12,1224.8219226488716
56.55220486220552,29.17970713718944,19,177.12346648257738
44.849119287764466,44.35052906483258,15,1238.72559582393
21.648538661914117,3.53966405843111,4,30.09011140139158
12.4547312599864,12.37909388430714,14,334.27720728320384
93.72581226584296,41.12398360223759,12,240.2628135636874
73.47421493753446,35.75368653553015,5,206.95514805868712
92.6024054413542,73.29622520767673,9,698.7061925177404
78.60749329475962,9.03222859185671,14,99.01707000283726
66.74156969708217,59.50861991943299,6,579.6178036913298
7.334885077511743,5.435349207725941,5,38.29277885402581
32.83468129239938,12.085976435675503,4,69.7817089152831
72.58020553840294,30.91813134550849,4,174.36888141821748
33.089444684633904,22.428769404203376,2,93.14970738457286
22.778082368488302,18.557461751146583,12,204.00622996196543
77.51637103698262,42.06087732225384,8,259.46737910900055
61.27969735708448,33.08307524431498,14,205.04190097037937
86.96762128453615,12.732263063816166,5,116.79176664851582
58.628559114329455,28.122050348937865,19,166.72045090174458
38.68412012955697,23.13080618283516,5,141.99425899161196
77.40226688350987,24.535938590118455,20,149.24903093642223
58.53566682631446,22.765336632285283,10,133.03292546014015
96.30447602742954,41.983146409552546,13,245.16048138254953
11.759755869417203,10.693821185108506,18,202.9260519225291
87.9720048918134,75.3853869793973,4,526.0927468645477
29.88796462554996,7.976342764536137,6,51.62914113581498
51.717400031774794,44.18489441305118,9,498.7715375343506
95.7612462925358,38.78354229130845,4,220.042731423648
24.373365804006266,10.358336961949783,5,59.564105883050566
61.521118647514555,41.7993873186881,6,290.5981155332831
76.57235188022246,8.317183374673647,4,95.220431347608
3.193753834062446,2.101331953565405,7,14.654169180687518
25.58029597647861,10.106912305272692,15,58.997343312538995
38.84916299932206,32.04609316469117,8,318.0654371118628
38.02932602944694,21.860611168606894,17,140.8515024522806
87.61528120582835,44.70604381759328,7,267.75043358376115
5.581732546911472,4.518878104727845,18,51.86080748123999
14.504862238311585,2.6337003604690423,18,20.940872628639383
4.836262808767975,3.319016334919116,6,23.27941719494041
